Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,CHARGEPOINT_NEW BLDG 25,1400 Washington Ave,,Albany,NY,12222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.689608,-73.820700,02/20/2024,308049,2024-02-20 02:02:14,,,,08/29/2023,J1772
ELEC,WEST HARRISON STATION ONE,85 Lake St,,Harrison,NY,10604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.043003,-73.747760,02/20/2024,165336,2024-02-20 01:25:58,,,,08/20/2020,J1772
ELEC,TDC Building 3,14 Area Development Dr,,Plattsburgh,NY,12901,,518-691-3119,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,44.691080,-73.510870,01/09/2024,324869,2024-01-31 22:07:01,P,,,11/09/2023,J1772
ELEC,DePaula Chevrolet,785 Central Ave,,Albany,NY,12206,,518-691-3119,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,1,,,LIVINGSTON,https://www.solution.energy,GPS,42.679138,-73.787620,01/09/2024,324801,2024-01-31 22:07:01,P,,,07/28/2023,J1772
ELEC,Great Swamp Conservancy,8375 N Main St,,Canastota,NY,13032,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,6,,,Non-Networked,,GPS,43.119547,-75.788745,09/14/2022,227080,2023-02-14 15:54:11,P,,,08/26/2022,J1772
ELEC,Birch Hill Catering,1 Celebration Way,,Castleton-On-Hudson,NY,12033,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.489700,-73.710090,01/09/2024,223280,2024-01-31 22:07:01,P,,,05/12/2022,J1772
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,,New York,NY,10017,,877-727-5452  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752641,-73.965187,10/06/2022,115136,2023-01-18 15:15:20,P,,,04/18/2018,J1772 TESLA
ELEC,SAMARITAN TROY FLR 1 EV 1,2215 Burdett Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.734470,-73.673100,02/20/2024,185305,2024-02-20 01:29:51,,,,02/23/2021,J1772
ELEC,SUNY Schenectady - Center for Science and Technology,78 Washington Ave,,Schenectady,NY,12305,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.815670,-73.950150,01/09/2024,223109,2024-01-31 22:07:01,P,,,10/29/2021,J1772
ELEC,CMH STATION 4,71 Prospect Ave,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.246365,-73.777420,02/20/2024,220318,2024-02-20 01:41:20,,,,05/28/2022,J1772
ELEC,The Delaware,70 Delaware Ave,,Cohoes,NY,12047,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,42.771070,-73.684670,01/09/2024,223090,2024-01-31 22:07:01,P,,,10/27/2021,J1772
ELEC,MIDDLE COUNTRY SELDEN,575 Middle Country Rd,,Selden,NY,11784,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.867476,-73.033034,02/20/2024,162152,2024-02-20 01:07:42,,,,06/12/2020,J1772
ELEC,Queens Crossing - Tesla Supercharger,136-20 38th Avenue,,Flushing,NY,11354,,877-798-3752,E,,Public,6am-12am daily,,,,4,,Tesla,https://www.tesla.com/supercharger,GPS,40.760856,-73.829765,07/01/2023,153417,2023-07-14 19:41:28,P,,,01/31/2020,TESLA
ELEC,400 Jefferson,400 Jefferson Rd,,Rochester,NY,14623,,518-691-3119,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,10,,,LIVINGSTON,https://www.solution.energy,GPS,43.089637,-77.641940,01/09/2024,191103,2024-01-31 22:07:01,P,,,10/27/2021,J1772
ELEC,Icon Parking 301 E 57 Street - Tesla Destination,301 E 57th St,,New York,NY,10022,,212-755-6223  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.759127,-73.964684,10/06/2022,115086,2023-01-18 15:15:20,P,,,04/30/2016,J1772 TESLA
ELEC,Castle Apartments,201 Willett Ave,,Port Chester,NY,10573,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,10,,,LIVINGSTON,https://www.solution.energy,GPS,41.004100,-73.663200,01/09/2024,223244,2024-01-31 22:07:01,P,,,01/06/2022,J1772
ELEC,ORANGEEV MCC,38 Seward Ave,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.454111,-74.437516,02/20/2024,261364,2024-02-20 01:59:14,,,,05/25/2023,J1772
ELEC,Crossgates Mall - Tesla Supercharger,1 Crossgates Mall Road,,Guilderland,NY,12203,,877-798-3752,E,,Public,24 hours daily,,,,20,,Tesla,https://www.tesla.com/supercharger,200-8,42.688690,-73.853254,07/01/2023,102330,2023-07-14 19:41:28,P,,,07/23/2018,TESLA
ELEC,North Utica Shopping Center,50 Auert Ave.,,Utica,NY,13502,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,10,,,LIVINGSTON,https://www.solution.energy,GPS,43.114570,-75.208040,01/09/2024,223229,2024-01-31 22:07:01,P,,,06/24/2022,J1772
ELEC,600 RIVER ROAD 600 RIVER,600 River Rd,,North Tonawanda,NY,14120,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.035576,-78.887184,02/20/2024,152233,2024-02-20 01:18:38,,,,01/07/2020,J1772
ELEC,CENTERS HEALTHC EV-10,170 Buffalo Ave,,Brooklyn,NY,11213,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.673200,-73.925696,02/20/2024,328315,2024-02-20 02:06:23,,,,02/14/2024,J1772
ELEC,OSSINING TOWN CEDAR LANE,Cedar Lane Park 235 Cedar Lane,,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.191609,-73.854692,02/20/2024,162298,2024-02-20 01:02:46,,,,06/12/2020,J1772
ELEC,Colonial Needle,74 Westmoreland Ave,,White Plains,NY,10606,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.027420,-73.776051,02/20/2024,212085,2024-02-20 00:08:27,,,,03/21/2022,J1772
ELEC,HUDSON PRESERVE BLDG 11 #9,8 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731430,-73.724330,02/20/2024,143229,2024-02-20 01:13:34,,,,08/15/2019,J1772
ELEC,Dime,260 S 4th St,,Brooklyn,NY,11211,,,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,,15,,REVEL,https://gorevel.com,200-8,40.709830,-73.957670,09/14/2023,307032,2024-01-31 22:07:01,P,,,05/01/2023,J1772COMBO TESLA
ELEC,Parkit 10 Wooster St. - Tesla Destination,6-10 Wooster St,,New York,NY,10013,,212-431-1034  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721658,-74.004402,10/06/2022,115174,2023-01-18 15:15:20,P,,,05/21/2015,J1772 TESLA
ELEC,ProPark 184 Kent Ave - Tesla Destination,184 Kent Ave,,Brooklyn,NY,11249,,718-559-5699  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.718509,-73.964821,10/06/2022,122470,2023-01-18 15:15:20,P,,,01/18/2019,TESLA
ELEC,CAP REP GARAGE 93 NORTH 1.1,93 N Pearl St,,Albany,NY,12207,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.652622,-73.750330,02/20/2024,183665,2024-02-20 01:31:06,,,,01/30/2021,J1772
ELEC,COUNTRY CLUB COUNTRY CLUB #1,250 Northwood Dr,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.979509,-78.718321,02/20/2024,164609,2024-02-20 01:25:27,,,,07/29/2020,J1772
ELEC,2112-2124 NY 7 EV2,2114 NY-7 2114 New York 7,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.807059,-73.545194,02/20/2024,190055,2024-02-20 01:33:54,,,,05/25/2021,J1772
ELEC,Winter Creek,1 Winter Creek Blvd,,Latham,NY,12110,,518-691-3119,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.731056,-73.763083,01/09/2024,189541,2024-01-31 22:07:01,P,,,08/19/2020,J1772
ELEC,Shults Nissan,311 Fluvanna Ave,,Jamestown,NY,14701,,716-484-2780,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,42.115661,-79.253776,02/12/2024,49932,2024-02-12 15:25:05,P,,,10/25/2012,J1772
ELEC,STRONG MUSEUM STRONG L1 #2,1 Manhattan Square Dr,,Rochester,NY,14607,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 5:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.152099,-77.600934,02/20/2024,174553,2024-02-20 01:15:56,,,,01/27/2021,J1772
ELEC,WATERVLIET MUSEUM 2,1501 1st Ave,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.726236,-73.701304,02/20/2024,205369,2024-02-20 01:36:33,,,,01/27/2022,J1772
ELEC,PANYNJ JFK Y GARAGE 5,JFK Access Road JFK International Airport,,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645916,-73.779152,02/20/2024,174642,2024-02-20 01:15:01,,,,01/27/2021,J1772
ELEC,NATIONAL GRID KOHLS CLIFTON,54 Crossing Blvd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.860939,-73.771285,02/20/2024,162199,2024-02-20 01:06:14,,,,06/12/2020,J1772
ELEC,Courtyard by Marriott Kingston-QBDestinationSiteID37717 - Tesla Destination,500 Frank Sottile Blvd,,Kingston,NY,12401,,845-382-2300  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.969690,-73.986387,10/06/2022,250867,2023-01-18 15:15:20,P,,,12/12/2017,TESLA
ELEC,PICOTTE 22 CORPORATE 3,22 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.681465,-73.768320,02/20/2024,181109,2024-02-20 01:26:20,,,,01/27/2021,J1772
ELEC,Icon Parking 330 W 58th Street - Tesla Destination,330 W 58th St,,New York,NY,10019,,212-245-9634  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767879,-73.983656,10/06/2022,115099,2023-01-18 15:15:20,P,,,01/21/2016,J1772 TESLA
ELEC,MPG 1-50 51st Ave - Tesla Destination,1-50 51st Ave,,Long Island City,NY,11101,,718-433-1420  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.743049,-73.959245,10/06/2022,114968,2023-01-18 15:15:20,P,,,05/15/2018,TESLA
ELEC,TNC EVSE TOWN HALL,200 S Greeley Ave,,Chappaqua,NY,10514,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.155498,-73.774256,02/20/2024,213839,2024-02-20 01:42:20,,,,04/12/2022,J1772
ELEC,EVolve NY Oneonta,4968 NY-23,,Oneonta,NY,13820,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.447340,-75.048480,02/20/2024,185374,2024-02-20 02:14:56,,,,02/25/2021,CHADEMO J1772COMBO
ELEC,COM1-1 COM1-1,372 W 25th St,,New York,NY,10001,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.747486,-74.000069,02/20/2024,313682,2024-02-20 02:02:24,,,,10/14/2023,CHADEMO J1772COMBO
ELEC,HOTEL INN AT THE FALL,50 Red Oaks Mill Rd,,Poughkeepsie,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.654736,-73.870968,02/20/2024,162326,2024-02-20 01:01:55,,,,06/12/2020,J1772
ELEC,35-1 38th St,35-1 38th St,,Long Island City,NY,11101,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,40.755417,-73.923072,02/20/2024,193925,2024-02-20 02:28:39,,,,08/14/2021,J1772
ELEC,SAFETY FUND CHARGER 3,8531 Brewerton Rd,,Cicero,NY,13039,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.182568,-76.122530,02/20/2024,302625,2024-02-20 02:00:42,,,,07/15/2023,J1772
ELEC,OLYMPIC SPORTS SPORTS 2,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220392,-73.923811,02/20/2024,182107,2024-02-20 01:30:04,,,,01/27/2021,J1772
ELEC,U OF R AOC 12,10 Miracle Mile Dr,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.081529,-77.633479,02/20/2024,251965,2024-02-20 01:52:59,,,,01/25/2023,J1772
ELEC,Prime Parking Systems - 155 E 68th Street - Tesla Destination,155 E 68th St,,New York,NY,10065,,212-327-2626  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767743,-73.963665,10/06/2022,115024,2023-01-18 15:15:20,P,,,07/23/2015,J1772 TESLA
ELEC,COLE GROUP COLONIE EAST 1,4025 Doorstone Dr,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.745777,-73.768845,02/20/2024,154060,2024-02-20 01:19:17,,,,02/27/2020,J1772
ELEC,HOMEBASE1 DC WALLBOX,5046 Commercial Dr,,Yorkville,NY,13495,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.108265,-75.294610,02/20/2024,313753,2024-02-20 01:37:05,,,,10/17/2023,J1772COMBO
ELEC,SCHENECTADY CENTRAL PARK,PTL Arthur Chaires Ln,,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.799875,-73.908554,02/20/2024,162341,2024-02-20 01:01:32,,,,06/12/2020,J1772
ELEC,iPark NYC Central Harlem Garage Corp. - Tesla Destination,49 W 116th St,,New York,NY,10026,,212-860-7691  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.801550,-73.948499,10/06/2022,115141,2023-01-18 15:15:20,P,,,05/27/2016,J1772 TESLA
ELEC,GLOVERS PARKING STATION 2,85 Mill Rd,,Westhampton Beach,NY,11978,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.812190,-72.643446,02/20/2024,162270,2024-02-20 01:04:23,,,,06/12/2020,J1772
ELEC,CMH STATION 2,67 Prospect Ave,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.246461,-73.778774,02/20/2024,207592,2024-02-20 01:40:02,,,,03/04/2022,J1772
ELEC,Greymoor Way - Building 7,1703 Greymoor Way,,Baldwinsville,NY,13027,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.182510,-76.297820,01/09/2024,223122,2024-01-31 22:07:01,P,,,10/28/2021,J1772
ELEC,Best Western Plus University Inn - Tesla Destination,3051 W State St,,Olean,NY,14760,,716-372-1300  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.076173,-78.466954,10/06/2022,115203,2023-01-18 15:15:20,P,,,10/04/2017,J1772 TESLA
ELEC,6 Depot St,6 Depot St #104,,Washingtonville,NY,10992,,866-816-7584,E,,Public,,,,10,,,EV Connect,http://evconnect.com/,GPS,41.425389,-74.167071,02/20/2024,230960,2024-02-20 02:19:54,,,,09/30/2022,J1772
ELEC,Astor Place,445 Lafayette St,,New York,NY,10003,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.729700,-73.991565,02/20/2024,124144,2024-02-20 00:15:12,,,,06/21/2019,J1772
ELEC,NYS PARKS & REC COXSCAKIE BOAT,290001 Village Of Coxsackie,,Coxsackie,NY,12051,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.353027,-73.795650,02/20/2024,236474,2024-02-20 01:44:47,,,,11/23/2022,J1772
ELEC,Buffalo Club,388 Delaware Ave,,Buffalo,NY,14202,,518-691-3119,E,,Public,24 hours daily,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.895069,-78.876057,01/09/2024,189507,2024-01-31 22:07:01,P,,,01/14/2021,J1772
ELEC,Hudson Valley Towne Center - Tesla Supercharger,18 Westage Drive,,Fishkill,NY,12524,,877-798-3752,E,,Public,24 hours daily,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.526740,-73.894490,07/01/2023,154792,2023-07-14 19:41:28,P,,,03/27/2020,TESLA
ELEC,OSULLIVANS MOTEL,410 Canada St,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.429993,-73.711860,02/20/2024,201987,2024-02-20 01:39:03,,,,12/03/2021,J1772
ELEC,MICHAELSGRP MICHAELS GROUP1,1 Marions Way,,Mechanicville,NY,12118,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.957538,-73.789455,02/20/2024,195767,2024-02-20 01:35:52,,,,09/10/2021,J1772
ELEC,Boralex Hydro Operations,39 Hudson Falls Rd,,South Glens Falls,NY,12803,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.295544,-73.595620,02/20/2024,230796,2024-02-20 02:19:07,,,,09/30/2022,J1772
ELEC,PICOTTE 1450 WESTERN 1.,1450 western ave,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.680122,-73.838684,02/20/2024,175372,2024-02-20 01:21:39,,,,01/27/2021,J1772
ELEC,The Spur - Tesla Destination,280 Elm Street,,Southampton,NY,11968,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.895405,-72.388535,10/06/2022,169200,2023-01-18 15:15:20,P,,,07/12/2018,TESLA
ELEC,ROCHESTER NY WASH SQ GARAGE2,111 Woodbury Blvd,,Rochester,NY,14607,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.152697,-77.603915,02/20/2024,61063,2024-02-20 01:11:12,,,,04/03/2014,J1772
ELEC,SIENA COLLEGE LOT U EVSE 2,34 Spring Street Rd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.715770,-73.749500,02/20/2024,194978,2024-02-20 01:36:37,,,,09/02/2021,J1772
ELEC,HIDDEN CREEK HC 150 LEFT,150 Charwood Cir,,Irondequoit,NY,14609,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.183364,-77.559942,02/20/2024,257255,2024-02-20 01:56:57,,,,03/29/2023,J1772
ELEC,MTP Parking 41-42 24th Street - Tesla Destination,41-42 24th St,,Long Island City,NY,11101,,347-410-4910  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.751556,-73.941406,10/06/2022,122488,2023-01-18 15:15:20,P,,,01/17/2019,TESLA
ELEC,Quad Graphics,56 Duplainville Road,,Saratoga Springs,NY,12866,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,43.063276,-73.831745,02/20/2024,123120,2024-02-20 02:19:12,,,,04/01/2019,J1772
ELEC,BEVERWYCK STATION 3,10 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.655716,-73.839830,02/20/2024,164422,2024-02-20 01:24:32,,,,07/22/2020,J1772
ELEC,Exit 30 (Herkimer),Canal Access Rd,,Herkimer,NY,13350,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.017208,-74.994418,02/20/2024,187171,2024-02-20 02:19:33,,,,03/22/2021,J1772
ELEC,Village of Homer,53 South Main St,,Homer,NY,13077,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.634612,-76.178778,02/20/2024,94843,2024-02-20 02:18:52,,,,09/13/2017,J1772
ELEC,Point Place Casino - Tesla Destination,450-452 NY-31,,Bridgeport,NY,13030,,315-366-9610  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.154782,-75.965546,10/06/2022,114887,2023-01-18 15:15:20,P,,,05/10/2018,TESLA
ELEC,Courier's Lot,2157 Main St Buffalo,,Buffalo,NY,14214,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.928965,-78.847627,02/20/2024,202629,2024-02-20 02:19:45,,,,12/13/2021,J1772
ELEC,FETZNER STATION 1,2487 Dewey Ave,,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213877,-77.639807,02/20/2024,223410,2024-02-20 01:41:48,,,,07/13/2022,J1772
ELEC,MARKET 32 EV SARANAC EV1,1930 Saranac Ave,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.294688,-74.011179,02/20/2024,158556,2024-02-20 01:22:16,,,,06/06/2020,J1772
ELEC,TDC Admin Office,109 Industrial Blvd,,Plattsburgh,NY,12901,,518-691-3119,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,44.690650,-73.519630,01/09/2024,324864,2024-01-31 22:07:01,P,,,09/18/2023,J1772
ELEC,Bald Hill Automotive,8739 Main St,,Honeoye,NY,14471,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,42.789000,-77.517000,02/20/2024,227641,2024-02-20 00:10:05,,,,09/14/2022,J1772
ELEC,CORNELL STATION9,527 College Ave,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.443926,-76.484361,02/20/2024,326448,2024-02-20 02:05:54,,,,01/24/2024,J1772
ELEC,TATABROOKFIELD #4,11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755108,-73.955605,02/20/2024,174185,2024-02-20 01:12:42,,,,01/27/2021,J1772
ELEC,PFIZER PR EV 14,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.077497,-74.016415,02/20/2024,322709,2024-02-20 02:04:49,,,,12/14/2023,J1772
ELEC,FLEISCHMANNS VILLAGE 1,1017 Main St,,Fleischmanns,NY,12430,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.156788,-74.528950,02/20/2024,223820,2024-02-20 01:40:10,,,,07/21/2022,J1772
ELEC,351 E 83rd St,351 East 83rd St,,New York,NY,10028,,518-691-3119,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.775330,-73.951080,01/09/2024,324766,2024-01-31 22:07:01,P,,,04/19/2023,J1772
ELEC,Saratoga Automobile Museum,110 Ave of the Pines,,Saratoga Springs,NY,12866,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.057340,-73.804740,01/09/2024,223105,2024-01-31 22:07:01,P,,,10/28/2021,J1772
ELEC,SUNY WCC LOT 3 STATION A,75 Grasslands Rd,,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.067482,-73.789428,02/20/2024,252924,2024-02-20 01:42:43,,,,02/01/2023,J1772
ELEC,RIVERHEADMOTORS STATION 1,1423 Old Country Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.925903,-72.688850,02/20/2024,215087,2024-02-20 01:43:03,,,,04/28/2022,CHADEMO J1772COMBO
