STATION NAME,AGENCY,NO. OF PLUGS,TYPE OF CHARGER,ADDRESS,CITY,POSTCODE,BOROUGH,LATITUDE,LONGITUDE,COMMUNITY DISTRICT,COUNCIL DISTRICT,CENSUS TRACT 2020,BIN,BBL,NEIGHBORHOOD TABULATION AREA (NTA) (2020)
NYC FLEET / NYPD_MIDNORTH-2,NYPD,1,Level 2 Charger,306 W 54th St,New York,10019,Manhattan,40.765016,-73.984835,104,3,133,1082822,1010440038,MN0402
NYC FLEET / NYPD_MIDSOUTH1,NYPD,1,Level 2 Charger,357 W 35th St,New York,10001,Manhattan,40.753599,-73.994712,104,3,111,1013564,1007590008,MN0401
NYC FLEET / NYPD_MIDSOUTH2,NYPD,1,Level 2 Charger,357 W 35th St,New York,10001,Manhattan,40.753599,-73.994712,104,3,111,1013564,1007590008,MN0401
NYC FLEET / NYPD_PCT109,NYPD,2,Level 2 Charger,37-05 Union St,Queens,11354,Queens,40.762286,-73.827436,407,20,865,4113348,4050110006,QN0707
NYC FLEET / NYPD_PCT45_1,NYPD,1,Level 2 Charger,2877 Barkley Ave,New York,10465,Bronx,40.830714,-73.827125,210,13,166,2097742,2055310040,BX1002
NYC FLEET / NYPD_PCT47_1,NYPD,1,Level 2 Charger,4111 Laconia Ave,New York,10466,Bronx,40.887306,-73.84727,212,12,424,2065163,2048760001,BX1203
NYC FLEET / NYPD_PCT47_2,NYPD,1,Level 2 Charger,4111 Laconia Ave,New York,10466,Bronx,40.887306,-73.84727,212,12,424,2065163,2048760001,BX1203
NYC FLEET / NYPD_PCT47_3,NYPD,1,Level 2 Charger,4111 Laconia Ave,New York,10466,Bronx,40.887306,-73.84727,212,12,424,2065163,2048760001,BX1203
NYC FLEET / NYPD_PCT47_4,NYPD,1,Level 2 Charger,4111 Laconia Ave,The Bronx,10466,Bronx,40.887306,-73.84727,212,12,424,2065163,2048760001,BX1203
NYC FLEET / NYPD_PCT47_5,NYPD,1,Level 2 Charger,4111 Laconia Ave,The Bronx,10466,Bronx,40.887306,-73.84727,212,12,424,2065163,2048760001,BX1203
NYC FLEET / NYPD_PCT47_6,NYPD,1,Level 2 Charger,4111 Laconia Ave,The Bronx,10466,Bronx,40.887306,-73.84727,212,12,424,2065163,2048760001,BX1203
NYC FLEET / NYPD_PSA1_1_L3,NYPD,1,Level 3 Fast Charger,2860 W 23Rd St,Coney Island,11224,Brooklyn,40.576884,-73.990241,313,47,326,3397616,3070150040,BK1302
NYC FLEET / NYPD_PSA3_1_L3,NYPD,1,Level 3 Fast Charger,25 Central Ave,Bushwick,11206,Brooklyn,40.70226,-73.932478,304,34,425,3392857,3031480001,BK0401
NYC FLEET / NYPD_PSA3_2_L3,NYPD,1,Level 3 Fast Charger,25 Central Ave,Bushwick,11206,Brooklyn,40.70226,-73.932478,304,34,425,3392857,3031480001,BK0401
NYC FLEET / NYPD_PSA4-1,NYPD,1,Level 2 Charger,130 Loisaida Ave,New York,10009,Manhattan,40.724887,-73.978259,103,2,2602,1075834,1003780001,MN0303
NYC FLEET / NYPD_PSA4-2,NYPD,1,Level 2 Charger,130 Loisaida Ave,New York,10009,Manhattan,40.724887,-73.978259,103,2,2602,1075834,1003780001,MN0303
NYC FLEET / NYPD_PSA4-3,NYPD,1,Level 2 Charger,136 Loisaida Ave,New York,10009,Manhattan,40.725041,-73.978148,103,2,2602,1084875,1003780004,MN0303
NYC FLEET / NYPD_PSA4-4,NYPD,1,Level 2 Charger,130 Loisaida Ave,New York,10009,Manhattan,40.724887,-73.978259,103,2,2602,1075834,1003780001,MN0303
NYC FLEET / NYPD_PSA4-5,NYPD,1,Level 2 Charger,126 Loisaida Ave,New York,10009,Manhattan,40.724783,-73.978335,103,2,2602,1075834,1003780001,MN0303
NYC FLEET / NYPD_PSA4-6,NYPD,1,Level 2 Charger,126 Loisaida Ave,New York,10009,Manhattan,40.724783,-73.978335,103,2,2602,1075834,1003780001,MN0303
NYC FLEET / NYPD_PSA5-1,NYPD,1,Level 2 Charger,221 E 123rd St,New York,10035,Manhattan,40.802127,-73.936108,111,8,194,1087233,1017880009,MN1102
NYC FLEET / NYPD_PSA5-2,NYPD,1,Level 2 Charger,221 E 123rd St,New York,10035,Manhattan,40.802127,-73.936108,111,8,194,1087233,1017880009,MN1102
NYC FLEET / NYPD_PSA7-1,NYPD,1,Level 2 Charger,737 Melrose Ave,The Bronx,10451,Bronx,40.820729,-73.915665,201,17,69,2101214,2024020017,BX0102
NYC FLEET / NYPD_PSA7-2,NYPD,1,Level 2 Charger,737 Melrose Ave,The Bronx,10451,Bronx,40.820729,-73.915665,201,17,69,2101214,2024020017,BX0102
NYC FLEET / NYPD_RDMNK_1_L3,NYPD,1,Level 3 Fast Charger,Rodmans Neck,Bronx,10464,Bronx,40.855351,-73.801579,228,13,504,2000000,2056500001,BX2891
NYC FLEET / NYPD_RDMNK_2_L3,NYPD,1,Level 3 Fast Charger,Rodmans Neck,Bronx,10464,Bronx,40.855351,-73.801579,228,13,504,2000000,2056500001,BX2891
NYC FLEET / NYPD_SPRGFLD-1,NYPD,1,Level 2 Charger,174-20 N Boundary Rd,Queens,11430,Queens,40.657122,-73.771566,413,31,716,4607238,4142600001,QN8381
NYC FLEET / NYPD_SPRGFLD-2,NYPD,1,Level 2 Charger,174-20 N Boundary Rd,Queens,11430,Queens,40.657122,-73.771566,413,31,716,4607238,4142600001,QN8381
NYC FLEET / NYPD_SPRGFLD-3,NYPD,1,Level 2 Charger,174-20 N Boundary Rd,Queens,11430,Queens,40.657122,-73.771566,413,31,716,4607238,4142600001,QN8381
NYC FLEET / NYPD_SPRGFLD-4,NYPD,1,Level 2 Charger,174-20 N Boundary Rd,Queens,11430,Queens,40.657122,-73.771566,413,31,716,4607238,4142600001,QN8381
NYC FLEET / NYPD_SPRGFLD-5,NYPD,1,Level 2 Charger,174-20 N Boundary Rd,Queens,11430,Queens,40.657122,-73.771566,413,31,716,4607238,4142600001,QN8381
NYC FLEET / NYPD_SPRGFLD-6,NYPD,1,Level 2 Charger,174-20 N Boundary Rd,Queens,11430,Queens,40.657122,-73.771566,413,31,716,4607238,4142600001,QN8381
NYC FLEET / NYPD_SRG_1_L3,NYPD,1,Level 3 Fast Charger,521 W 57th St,New York,10019,Manhattan,40.76948,-73.989397,104,6,13502,1027074,1010867501,MN0402
NYC FLEET / NYPD_SRG2,NYPD,1,Level 2 Charger,1278 Sedgwick Ave,The Bronx,10452,Bronx,40.840261,-73.928514,204,16,201,2003522,2025300021,BX0402
NYC FLEET / NYPD_TD12-1,NYPD,1,Level 2 Charger,480 Morris Park Ave,The Bronx,10460,Bronx,,,,,,,,
NYC FLEET / NYPD_TD12-2,NYPD,1,Level 2 Charger,480 Morris Park Ave,The Bronx,10460,Bronx,,,,,,,,
NYC FLEET / NYPD105PCT-2,NYPD,2,Level 2 Charger,92-08 222Nd St,Queens Village,11428,Queens,40.726329,-73.734788,413,23,560,4230132,4107370001,QN1303
NYC FLEET / NYPD111PCT-1,NYPD,2,Level 2 Charger,1964 Northern Blvd,Bayside,11361,Queens,,,,,,,,
NYC FLEET / NYPD122PCT-1,NYPD,2,Level 2 Charger,2320 Hylan Blvd,New Dorp,10306,Staten Island,40.5743,-74.105888,502,50,11203,5107580,5039060001,SI0202
NYC FLEET / NYPD122PCT-2,NYPD,1,Level 2 Charger,2320 Hylan Blvd,Staten Island,10306,Staten Island,40.5743,-74.105888,502,50,11203,5107580,5039060001,SI0202
NYC FLEET / NYPD25PCT-1,NYPD,2,Level 2 Charger,120 E 119Th St,New York,10035,Manhattan,40.800892,-73.941025,111,9,182,1054360,1017670062,MN1102
NYC FLEET / NYPD44PCT-1,NYPD,2,Level 2 Charger,1264 River Ave,Concourse,10452,Bronx,40.837181,-73.920451,204,16,197,2003017,2024890077,BX0401
NYC FLEET / NYPD49PCT-1,NYPD,2,Level 2 Charger,2121 Eastchestr Rd,East Bronx,10461,Bronx,40.856047,-73.843944,211,13,296,2097543,2042050001,BX1102
NYC FLEET / NYPD60PCT-1,NYPD,2,Level 2 Charger,2927 W 8Th St,Coney Island,11224,Brooklyn,40.576822,-73.976465,313,48,354,3196591,3072790290,BK1302
NYC FLEET / NYPD61PCT-1,NYPD,2,Level 2 Charger,1016 Gravesend Neck Rd,Sheepshead Bay,11223,Brooklyn,40.59445,-73.960233,315,48,584,3200557,3073710065,BK1501
NYC FLEET / NYPD72PCT-1,NYPD,2,Level 2 Charger,830 4Th Ave,Greenwood,11232,Brooklyn,40.65815,-74.00044,307,38,101,3009843,3006680029,BK0702
NYC FLEET / NYPD73PCT-1,NYPD,2,Level 2 Charger,401 Thomas S Boyland St,Brownsville,11212,Brooklyn,40.670653,-73.913955,316,41,924,3080735,3034970002,BK1602
NYC FLEET / NYPD7PCT-1,NYPD,2,Level 2 Charger,19 1/2 Pitt St,New York,10002,Manhattan,40.716209,-73.983605,103,1,12,1004078,1003420060,MN0302
NYC FLEET / NYPDACADEMY-S1,NYPD,1,EV Solar Arc Charger,3529 College Point Blvd,Flushing,11354,Queens,40.762473,-73.835496,407,20,869,,,QN0707
NYC FLEET / NYPDACADEMY-S2,NYPD,1,EV Solar Arc Charger,3529 College Point Blvd,Flushing,11354,Queens,40.762473,-73.835496,407,20,869,,,QN0707
NYC FLEET / NYPDACADEMY-S3,NYPD,1,EV Solar Arc Charger,130-30 28Th Ave,Flushing,11354,Queens,40.772829,-73.838857,407,19,907,4537931,4043270100,QN0701
NYC FLEET / NYPDACADEMY-S4,NYPD,1,EV Solar Arc Charger,130-30 28Th Ave,Flushing,11354,Queens,40.772829,-73.838857,407,19,907,4537931,4043270100,QN0701
NYC FLEET / NYPDBXTRAFFC-S1,NYPD,1,EV Solar Arc Charger,4223 Third Ave,Bronx,10457,Bronx,40.84707,-73.895984,206,15,395,2000000,2030430072,BX0602
NYC FLEET / NYPDBXTRAFFC-S2,NYPD,1,EV Solar Arc Charger,4223 Third Ave,Bronx,10457,Bronx,40.84707,-73.895984,206,15,395,2000000,2030430072,BX0602
NYC FLEET / NYPDERIEBASN_S1,NYPD,1,EV Solar Arc Charger,700 Columbia St,Red Hook,11231,Brooklyn,40.667954,-74.010346,306,38,5302,3000000,3006120210,BK0601
NYC FLEET / NYPDFSD-CRS1A-B,NYPD,2,Level 2 Charger,53-01 58Th St,Flushing,11377,Queens,40.734205,-73.910298,402,26,243,4054276,4023610150,QN0203
NYC FLEET / NYPDHQ_1PP_1_L3,NYPD,1,Level 3 Fast Charger,1 Police Plaza Path,New York,10038,Manhattan,40.712348,-74.000891,101,1,2901,1079143,1001190001,MN0102
NYC FLEET / NYPDHQ_1PP_2_L3,NYPD,1,Level 3 Fast Charger,29 Avenue Of The Finest,New York,10038,Manhattan,40.710369,-74.00136,101,1,2901,1001389,1001137501,MN0102
NYC FLEET / NYPDHQ_1PP_3_L3,NYPD,1,Level 3 Fast Charger,Rose St,New York,10038,Manhattan,,,,,,,,
NYC FLEET / NYPDHQ_1PP_4_L3,NYPD,1,Level 3 Fast Charger,1 Police Plaza Path,New York,10038,Manhattan,40.712348,-74.000891,101,1,2901,1079143,1001190001,MN0102
NYC FLEET / NYPDHQ_1PP_5_L3,NYPD,1,Level 3 Fast Charger,Rose St,New York,10038,Manhattan,,,,,,,,
NYC FLEET / NYPDHQ_1PP_6_L3,NYPD,1,Level 3 Fast Charger,17 Frankfort St,New York,10038,Manhattan,40.710932,-74.003481,101,1,1501,,,MN0101
NYC FLEET / NYPDHQ_1PP_7_L3,NYPD,1,Level 3 Fast Charger,1 Police Plaza,New York,10007,Manhattan,40.712348,-74.000891,101,1,2901,1079143,1001190001,MN0102
NYC FLEET / NYPDHQ_1PP_8_L3,NYPD,1,Level 3 Fast Charger,1 Police Plaza,New York,10038,Manhattan,40.712348,-74.000891,101,1,2901,1079143,1001190001,MN0102
NYC FLEET / NYPDHQ_1PP_9_L3,NYPD,1,Level 3 Fast Charger,1 Police Plaza,New York,10038,Manhattan,40.712348,-74.000891,101,1,2901,1079143,1001190001,MN0102
NYC FLEET / NYPDHQ_1PP10_L3,NYPD,1,Level 3 Fast Charger,1 Police Plaza Path,New York,10038,Manhattan,40.712348,-74.000891,101,1,2901,1079143,1001190001,MN0102
NYC FLEET / NYPDSSHOP4_1_L3,NYPD,1,Level 3 Fast Charger,49-21 Metropolitan Ave,New York,11385,Queens,40.713639,-73.917886,405,30,53502,4059022,4026110452,QN0501
NYC FLEET / NYPDSSHOP9_1_L3,NYPD,1,Level 3 Fast Charger,669 W 158 St,New York,10032,Manhattan,40.836055,-73.947657,112,7,247,1090854,1201329999,MN1201
NYC FLEET / NYPDSSHOP9_2_L3,NYPD,1,Level 3 Fast Charger,669 W 158 St,New York,10032,Manhattan,40.836055,-73.947657,112,7,247,1090854,1201329999,MN1201
NYC FLEET / NYPDSSHOP9_3_L3,NYPD,1,Level 3 Fast Charger,669 W 158 St,New York,10032,Manhattan,40.836055,-73.947657,112,7,247,1090854,1201329999,MN1201
NYC FLEET / NYPDSSHOP9_4_L3,NYPD,1,Level 3 Fast Charger,669 W 158 St,New York,10032,Manhattan,40.836055,-73.947657,112,7,247,1090854,1201329999,MN1201
NYC FLEET / OCME SISEAVIEW,OCME,2,Level 2 Charger,460 Brielle Ave,Staten Island,10314,Staten Island,40.593798,-74.135437,502,50,181,5154986,5009550170,SI0203
NYC FLEET / OCME_26ST_1_L3,OCME,1,Level 3 Fast Charger,421 E 26th St,New York,10016,Manhattan,40.738575,-73.976588,106,4,62,1087242,1009620100,MN0603
NYC FLEET / OCME_26ST_2_L3,OCME,1,Level 3 Fast Charger,421 E 26th St,New York,10001,Manhattan,40.738575,-73.976588,106,4,62,1087242,1009620100,MN0603
NYC FLEET / OCME_26ST_S1_L3,OCME,1,Level 3 Fast Charger,421 E 26th St,New York,10001,Manhattan,40.738575,-73.976588,106,4,62,1087242,1009620100,MN0603
NYC FLEET / OCME_26ST_S2_L3,OCME,1,Level 3 Fast Charger,421 E 26th St,New York,10001,Manhattan,40.738575,-73.976588,106,4,62,1087242,1009620100,MN0603
NYC FLEET / OCME_26ST_S3_L3,OCME,1,Level 3 Fast Charger,421 E 26th St,New York,10001,Manhattan,40.738575,-73.976588,106,4,62,1087242,1009620100,MN0603
NYC FLEET / OCME_26ST_S4_L3,OCME,1,Level 3 Fast Charger,421 E 26th St,New York,10001,Manhattan,40.738575,-73.976588,106,4,62,1087242,1009620100,MN0603
NYC FLEET / OCME_26ST_S5_L3,OCME,1,Level 3 Fast Charger,421 E 26th St,New York,10001,Manhattan,40.738575,-73.976588,106,4,62,1087242,1009620100,MN0603
NYC FLEET / OCME_26ST-1,OCME,2,Level 2 Charger,421 E 26Th St,New York,10016,Manhattan,40.738575,-73.976588,106,4,62,1087242,1009620100,MN0603
NYC FLEET / OCME_BKLN-1,OCME,2,Level 2 Charger,599 Winthrop St,East Flatbush,11203,Brooklyn,40.657723,-73.940499,309,40,808,3397939,3048120001,BK0902
NYC FLEET / OCME_QUEENS-1,OCME,2,Level 2 Charger,160-15 82Nd Dr,Jamaica,11432,Queens,40.717155,-73.805825,408,24,1267,4439812,4068580001,QN0802
NYC FLEET / OEMHQ_1_L3,NYCEM,1,Level 3 Fast Charger,165 Cadman Plz E,Downtown Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQ_2_L3,NYCEM,1,Level 3 Fast Charger,165 Cadman Plz E,Downtown Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQARC-S1,NYCEM,1,EV Solar Arc Charger,42 Red Cross Pl,Downtown Brooklyn,11201,Brooklyn,40.699502,-73.989556,302,33,13,,,BK0202
NYC FLEET / OEMHQARC-S2,NYCEM,1,EV Solar Arc Charger,42 Red Cross Pl,Downtown Brooklyn,11201,Brooklyn,40.699502,-73.989556,302,33,13,,,BK0202
NYC FLEET / OEMHQARC-S3,NYCEM,1,EV Solar Arc Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQARC-S4,NYCEM,1,EV Solar Arc Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQCADMAN-1,NYCEM,1,Level 2 Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQCADMAN-10,NYCEM,1,Level 2 Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQCADMAN-12,NYCEM,1,Level 2 Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQCADMAN-2,NYCEM,1,Level 2 Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQCADMAN-3,NYCEM,1,Level 2 Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQCADMAN-4,NYCEM,1,Level 2 Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQCADMAN-6,NYCEM,1,Level 2 Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMHQCADMAN-7,NYCEM,1,Level 2 Charger,165 Cadman Plaza E,Brooklyn,11201,Brooklyn,40.698761,-73.98987,302,33,13,3000172,3000850006,BK0202
NYC FLEET / OEMWAREHSE_1_L3,NYCEM,1,Level 3 Fast Charger,930 Flushing Ave,Brooklyn,11206,Brooklyn,40.702555,-73.934382,304,34,391,3071838,3031400001,BK0401
NYC FLEET / OEMWAREHSE_2_L3,NYCEM,1,Level 3 Fast Charger,930 Flushing Ave,East Williamsburg,11206,Brooklyn,40.702555,-73.934382,304,34,391,3071838,3031400001,BK0401
NYC FLEET / PROB_340BAYST,PROB,2,Level 2 Charger,340 Bay St,Tompkinsville,10301,Staten Island,40.63368,-74.075159,501,49,21,5013302,5005030032,SI0102
NYC FLEET / TLC_WOODSIDE_S1,TLC,1,EV Solar Arc Charger,24-55 Brooklyn Queens Expy W,Woodside,11377,Queens,40.764199,-73.902694,401,22,299,4022499,4010160045,QN0171
NYC FLEET / TLC_WOODSIDE_S2,TLC,1,EV Solar Arc Charger,24-55 Brooklyn Queens Expy W,Woodside,11377,Queens,40.764199,-73.902694,401,22,299,4022499,4010160045,QN0171
NYC FLEET / TLC_WOODSIDE_S3,TLC,1,EV Solar Arc Charger,24-55 Brooklyn Queens Expy W,Woodside,11377,Queens,40.764199,-73.902694,401,22,299,4022499,4010160045,QN0171
NYCTLC / TLC 1,TLC,2,Level 2 Charger,3189 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 10,TLC,2,Level 2 Charger,3189 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 11,TLC,2,Level 2 Charger,3189 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 12,TLC,2,Level 2 Charger,3189 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 2,TLC,2,Level 2 Charger,3189 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 3,TLC,2,Level 2 Charger,3189 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 4,TLC,2,Level 2 Charger,31-89 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 5,TLC,2,Level 2 Charger,31-89 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 6,TLC,2,Level 2 Charger,31-89 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 7,TLC,2,Level 2 Charger,31-89 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 8,TLC,2,Level 2 Charger,31-89 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
NYCTLC / TLC 9,TLC,2,Level 2 Charger,3189 123rd St,College Point,11354,Queens,40.768295,-73.845753,407,19,907,4438020,4043920025,QN0701
BAT Lightpole Charger 1,DCAS,1,Level 2 Charger,58th St Brooklyn Army Terminal,Brooklyn,11220,Brooklyn,,,,,,,,
BAT Lightpole Charger 2,DCAS,1,Level 2 Charger,58th St Brooklyn Army Terminal,Brooklyn,11220,Brooklyn,,,,,,,,
BAT Lightpole Charger 3,DCAS,1,Level 2 Charger,58th St Brooklyn Army Terminal,Brooklyn,11220,Brooklyn,,,,,,,,
BAT Lightpole Charger 4,DCAS,1,Level 2 Charger,58th St Brooklyn Army Terminal,Brooklyn,11220,Brooklyn,,,,,,,,
BAT Lightpole Charger 5,DCAS,1,Level 2 Charger,58th St Brooklyn Army Terminal,Brooklyn,11220,Brooklyn,,,,,,,,
BAT Lightpole Charger 6,DCAS,1,Level 2 Charger,58th St Brooklyn Army Terminal,Brooklyn,11220,Brooklyn,,,,,,,,
DCAS ROADIE 1,DCAS,1,Mobile Charger,,,,,,,,,,,,
DCAS ROADIE 2,DCAS,1,Mobile Charger,,,,,,,,,,,,
DEP ROADIE 1,DEP,1,Mobile Charger,,,,,,,,,,,,
DOC ROADIE 1,DOC,1,Mobile Charger,,,,,,,,,,,,
DOC_MOBI_1,DOC,1,Mobile Charger,Hazen St,Riker's Island,10474,Bronx,,,,,,,,
DOH 56 DRIVE NISSAN,DOH,1,Level 2 Charger,56-17 56th Dr.,Maspeth,11378,Queens,40.72441,-73.914492,402,26,219,4058946,4025850002,QN0501
DOH BEDFORD NISSAN 1,DOH,1,Level 2 Charger,485 Throop Ave.,Brooklyn,11221,Brooklyn,40.685654,-73.941462,303,36,277,3051782,3018260001,BK0302
DOH BEDFORD NISSAN 2,DOH,1,Level 2 Charger,485 Throop Ave.,Brooklyn,11221,Brooklyn,40.685654,-73.941462,303,36,277,3051782,3018260001,BK0302
DOH BELLEVUE NISSAN 1,DOH,1,Level 2 Charger,455 1st Ave.,New York,10016,Manhattan,40.739162,-73.976894,106,2,66,1020610,1009320017,MN0603
DOH BELLEVUE NISSAN 2,DOH,1,Level 2 Charger,455 1st Ave.,New York,10016,Manhattan,40.739162,-73.976894,106,2,66,1020610,1009320017,MN0603
DOT LOT 190 ST,DOT,5,DOT Municipal Level 2 Charger,2478 Jerome Avenue,Bronx,10468,Bronx,40.863249,-73.90068,207,14,401,2014125,2031890009,BX0701
DOT LOT COURT SQ,DOT,9,DOT Municipal Level 2 Charger,45-40 Court Square,Queens,11101,Queens,40.745815,-73.943549,402,26,1901,4000699,4000830018,QN0201
DOT LOT COURT SQ 1 L3,DOT,4,DOT Municipal Level 3 Charger,45-40 Court Square,Queens,11101,Queens,40.745815,-73.943549,402,26,1901,4000699,4000830018,QN0201
DOT LOT ESSEX ST,DOT,9,DOT Municipal Level 2 Charger,105-113 Essex Street & 112-120 Ludlow Street,New York,10002,Manhattan,40.719086,-73.98794,103,1,18,1005326,1004100038,MN0302
DOT LOT ESSEX ST 1 L3,DOT,4,DOT Municipal Level 3 Charger,105-113 Essex Street & 112-120 Ludlow Street,New York,10002,Manhattan,40.719086,-73.98794,103,1,18,1005326,1004100038,MN0302
DOT LOT QUEENS BOROUGH HALL L2,DOT,31,DOT Municipal Level 2 Charger,80-25 126th Street,Queens,11415,Queens,40.714856,-73.82705,409,29,21601,4206524,4096570001,QN0901
DOT LOT QUEENS BOROUGH HALL L3,DOT,3,DOT Municipal Level 3 Charger,80-25 126th Street,Queens,11415,Queens,40.714856,-73.82705,409,29,21601,4206524,4096570001,QN0901
DOT LOT QUEENS FAMILY COURT,DOT,3,DOT Municipal Level 2 Charger,150-07 Archer Avenue,Queens,11432,Queens,40.701386,-73.80374,412,27,240,4215602,4100920001,QN1201
DOT LOT QUEENSBORO HALL FIELD,DOT,3,DOT Municipal Level 2 Charger,80-25 126th Street,Queens,11415,Queens,40.714856,-73.82705,409,29,21601,4206524,4096570001,QN0901
DOT LOT ST GEORGE,DOT,5,DOT Municipal Level 2 Charger,54 Central Avenue,Staten Island,10301,Staten Island,40.640566,-74.076713,501,49,3,5151736,5000060021,SI0101
DOT ROADIE 1,DOT,1,Mobile Charger,,,,,,,,,,,,
DPR ROADIE 1,DPR,1,Mobile Charger,,,,,,,,,,,,
DSNY ROADIE 1,DSNY,1,Mobile Charger,,,,,,,,,,,,
DSNY ROADIE 2,DSNY,1,Mobile Charger,,,,,,,,,,,,
DSNY_CLIPPER_BETTSENG-1,DSNY,2,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
DSNY_CLIPPER_BK04-3,DSNY,1,Level 2 Charger,161 Varick Avenue,Brooklyn,11237,Brooklyn,40.711118,-73.928548,301,34,44902,3400387,3029620001,BK0104
DSNY_CLIPPER_BK05-2,DSNY,2,Level 2 Charger,606 Milford Street,East New York,11208,Brooklyn,40.660832,-73.8697,305,42,1078,3099068,3045620001,BK0503
DSNY_CLIPPER_BK05-3,DSNY,2,Level 2 Charger,606 Milford Street,East New York,11208,Brooklyn,40.660832,-73.8697,305,42,1078,3099068,3045620001,BK0503
DSNY_CLIPPER_CRSBBMEXEC-1,DSNY,2,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
DSNY_CLIPPER_CRSBBMEXEC-2,DSNY,2,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
DSNY_CLIPPER_CRSBIT,DSNY,2,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
DSNY_CLIPPER_FRSHKLLSBBM-1,DSNY,2,Level 2 Charger,1000 West Service Rd,Staten Island,10314,Staten Island,40.571144,-74.195327,503,51,22801,5130986,5059000500,SI0391
DSNY_CLIPPER_FRSHKLLSSI3-1,DSNY,2,Level 2 Charger,1000 West Service Rd,Staten Island,10314,Staten Island,40.571144,-74.195327,503,51,22801,5130986,5059000500,SI0391
DSNY_ENPHASE_CRSBBMS4-1,DSNY,1,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
DSNY_ENPHASE_CRSBBMS4-2,DSNY,1,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
DSNY_ENPHASE_CRSBBMS4-3,DSNY,1,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
DSNY_ENPHASE_CRSBBMS4-4,DSNY,1,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
DSNY_ENPHASE_CRSBBMS4-5,DSNY,1,Level 2 Charger,52-35 58th Street,Woodside,11377,Queens,40.734883,-73.909957,402,26,243,4462505,4023610268,QN0203
